"code";"pairCode";"name";"guid";"externalId";"ean";"productNumber";"serialNumber";"defaultCategory";"categoryText";"categoryText2";"categoryText3";"categoryText4";"categoryText5";"categoryText6";"categoryText7";"categoryText8";"categoryText9";"categoryText10";"xmlFeedName";""
"SOL_WO3106";"";"Solight bambusový lampáš s LED žiarovkou, teplá biela, 2x AA, 20cm";"029971f0-92d6-11f1-bfbc-bc24110eff41";"";"8592718037239";"";"";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Lampáše";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Lampáše";"";"";"";"";"";"";"";"";"";"Solight WO3106";""
"SOL_KP09";"";"Solight teplovzdušný ventilátor 350W";"02cbe202-92d6-11f1-ba23-bc24110eff41";"";"8592718036690";"";"";"Domáce spotrebiče > Malé spotrebiče > Vzduchotechnika";"Domáce spotrebiče > Malé spotrebiče > Vzduchotechnika";"";"";"";"";"";"";"";"";"";"Solight KP09";""
"SOL_WL906";"";"Solight LED svetielka s diaľkovým ovládaním, 3x 50lm, časovač, batériové napájanie";"02d8e844-92d6-11f1-b818-bc24110eff41";"";"8592718022976";"";"";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Nočné a dekoratívne svetielka";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Nočné a dekoratívne svetielka";"";"";"";"";"";"";"";"";"";"Solight WL906";""
"SOL_WM77";"";"Solight napájací konektor pre LED pásy, 5,5 mm, rozbočka, 1x zdierka - 2x konektor, sáčok 1 pár";"02f2bfbc-92d6-11f1-9145-bc24110eff41";"";"8592718012519";"";"";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Príslušenstvo";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Príslušenstvo";"";"";"";"";"";"";"";"";"";"Solight WM77";""
"SOL_WM73-1";"";"Solight napájací konektor pre LED pásy, zdierka 5,5 mm, balenie 1ks, sáčok";"031ef0fa-92d6-11f1-ae28-bc24110eff41";"";"8592718012694";"";"";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Príslušenstvo";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Príslušenstvo";"";"";"";"";"";"";"";"";"";"Solight WM73-1";""
"SOL_PF-S";"";"Solight vypínač šnúrový, jednopólový priechodný, biely";"033f70f0-92d6-11f1-b176-bc24110eff41";"";"8592718022594";"";"";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"";"";"";"";"";"";"";"";"";"SOLIGHT PF-S";""
"SOL_WM81";"";"Solight prepojovací pravouhlý konektor pre LED pásy, 8mm zacvakávací konektor na oboch stranách, 1ks, sáčok";"036d47b4-92d6-11f1-8783-bc24110eff41";"";"8592718012755";"";"";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Príslušenstvo";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Príslušenstvo";"";"";"";"";"";"";"";"";"";"Solight WM81";""
"SOL_PA21";"";"Solight cestovný adaptér, univerzálny, neuzemnený";"0377cea0-92d6-11f1-8fd2-bc24110eff41";"";"8595092109165";"";"";"Elektroinštalačný materiál > Cestovné adaptéry";"Elektroinštalačný materiál > Cestovné adaptéry";"";"";"";"";"";"";"";"";"";"Solight PA21";""
"SOL_V15";"";"Solight multimeter, max. AC 600V, max. DC 600V / 10A, test diódy, ochrana proti preťaženiu, bzučiak";"038cada2-92d6-11f1-8291-bc24110eff41";"";"8592718017132";"";"";"Náradie a dielňa > Meracia technika > Multimetre a zkúšačky";"Náradie a dielňa > Meracia technika > Multimetre a zkúšačky";"";"";"";"";"";"";"";"";"";"Solight V15";""
"SOL_WL95";"";"Solight LED svetielko s diaľkovým ovládaním, 5 LED, 3x AA batérie";"03d08dba-92d6-11f1-a7ef-bc24110eff41";"";"8592718013998";"";"";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Nočné a dekoratívne svetielka";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Nočné a dekoratívne svetielka";"";"";"";"";"";"";"";"";"";"Solight WL95";""
"SOL_PO39";"";"Solight prepäťová ochrana, 3z, 1,5m, biela";"03ea56dc-92d6-11f1-ad8a-bc24110eff41";"";"8592718017767";"";"";"Elektroinštalačný materiál > Predlžovacie káble a zásuvky > Prepäťové ochrany";"Elektroinštalačný materiál > Predlžovacie káble a zásuvky > Prepäťové ochrany";"";"";"";"";"";"";"";"";"";"Solight PO39";""
"SOL_5B172";"";"Solight dvojzásuvka Slim, pootočená horná zásuvka, biela";"04000d38-92d6-11f1-af0e-bc24110eff41";"";"8592718024369";"";"";"Elektroinštalačný materiál > Ostatné > 230V > Vypínače a zásuvky > Slim";"Elektroinštalačný materiál > Ostatné > 230V > Vypínače a zásuvky > Slim";"";"";"";"";"";"";"";"";"";"Solight 5B172";""
"SOL_P102";"";"Solight rozbočovač s podperou, 3 x 10A, biely, vypínač";"0420323e-92d6-11f1-b421-bc24110eff41";"";"8592718025731";"";"";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"";"";"";"";"";"";"";"";"";"Solight P102";""
"SOL_DT26";"";"Solight digitálny merač spotreby el. energie";"0430506a-92d6-11f1-8c5c-bc24110eff41";"";"8592718020316";"";"";"Elektroinštalačný materiál > Elektromery";"Elektroinštalačný materiál > Elektromery";"";"";"";"";"";"";"";"";"";"Solight digitálny merač spotreby el. Energie DT26";""
"SOL_WO901";"";"Solight závesné príslušenstvo pre LED panely 60x60, 30x120, 60x120cm";"043b975e-92d6-11f1-a7f4-bc24110eff41";"";"8592718016104";"";"";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > Příslušenstvo";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > Příslušenstvo";"";"";"";"";"";"";"";"";"";"Solight závesné príslušenstvo pre WO03 a WO04 8592718016104";""
"SOL_5B102";"";"Solight vypínač Slim č. 1 jednopólový, biely";"047bb0b4-92d6-11f1-832f-bc24110eff41";"";"8592718023157";"";"";"Elektroinštalačný materiál > Ostatné > 230V > Vypínače a zásuvky > Slim";"Elektroinštalačný materiál > Ostatné > 230V > Vypínače a zásuvky > Slim";"";"";"";"";"";"";"";"";"";"Solight 5B102";""
"SOL_5B106";"";"Solight vypínač Slim č. 5 sériový - lustrový, biely";"04b42d4a-92d6-11f1-8d24-bc24110eff41";"";"8592718023164";"";"";"Elektroinštalačný materiál > Ostatné > 230V > Vypínače a zásuvky > Slim";"Elektroinštalačný materiál > Ostatné > 230V > Vypínače a zásuvky > Slim";"";"";"";"";"";"";"";"";"";"Solight 5B106";""
"SOL_1L42T";"";"Solight bezdrôtové tlačidlo pre zvončeky 1L08,1L4x,1L56x,1L57,1L65, dosah 120m";"04cacf14-92d6-11f1-9fad-bc24110eff41";"";"8592718017224";"";"";"Elektroinštalačný materiál > Zvončeky";"Elektroinštalačný materiál > Zvončeky";"";"";"";"";"";"";"";"";"";"Solight 1L42T";""
"SOL_SSC1401";"";"Solight USB kábel, USB 2.0 A konektor - USB B micro konektor, blister, 1m";"04e4858a-92d6-11f1-8d6b-bc24110eff41";"";"8592718021542";"";"";"TV, audio a video > AV káble > Computer > USB";"TV, audio a video > AV káble > Computer > USB";"";"";"";"";"";"";"";"";"";"Solight SSC1401 microUSB, 1m";""
"SOL_WD141";"";"Solight LED mini panel CCT, podhľadový, 12W, 900lm, 3000K, 4000K, 6000K, štvorcový";"05473ebe-92d6-11f1-b872-bc24110eff41";"";"8592718025106";"";"";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";"";"";"";"";"";"";"";"";"";"Solight WD141";""
"SOL_P84";"";"Solight rozbočovač,  4 x 2,5A, biely, vypínač";"058537aa-92d6-11f1-9439-bc24110eff41";"";"8592718025205";"";"";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"";"";"";"";"";"";"";"";"";"Solight P84";""
"SOL_WM55";"";"Solight LED svetelný pás, RGB, 3m, sada s 12V adaptérom a DO, 7,2W/m, IP20";"05ce3ca2-92d6-11f1-acdd-bc24110eff41";"";"8592718017460";"";"";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"";"";"";"";"";"";"";"";"";"Solight sada WM55 3m RGB";""
"SOL_WM-10W-L";"";"Solight LED reflektor PRO, 10W, 920lm, 5000K, IP65";"05ee177a-92d6-11f1-a6d5-bc24110eff41";"";"8592718023836";"";"";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora";"";"";"";"";"";"";"";"";"";"Solight WM-10W-L";""
"SOL_1P63";"";"Solight káblové príchytky, priemer 8mm, biele, 100ks";"062d562e-92d6-11f1-8d35-bc24110eff41";"";"8592718016685";"";"";"Elektroinštalačný materiál > Ostatné > Izolačný materiál > Káblové príchytky";"Elektroinštalačný materiál > Ostatné > Izolačný materiál > Káblové príchytky";"";"";"";"";"";"";"";"";"";"Príchytka s klinčekmi pre kábel 8mm, biela, balenie 100ks";""
"SOL_PA01-UK";"";"Solight cestovný adaptér do Veľkej Británie, typ G";"0645e360-92d6-11f1-957b-bc24110eff41";"";"8592718022396";"";"";"Elektroinštalačný materiál > Cestovné adaptéry";"Elektroinštalačný materiál > Cestovné adaptéry";"";"";"";"";"";"";"";"";"";"Solight PA01-UK";""
"SOL_WM-50W-L";"";"Solight LED reflektor PRO, 50W, 4600lm, 5000K, IP65";"06711526-92d6-11f1-ad49-bc24110eff41";"";"8592718024239";"";"";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora";"";"";"";"";"";"";"";"";"";"Solight WM-50W-L";""
"SOL_WT124";"";"Solight LED žiarivka lineárna PRO+, T8, 22W, 3080lm, 5000K, 150cm, Alu + PC";"06fa5aac-92d6-11f1-8a4e-bc24110eff41";"";"8592718021320";"";"";"Elektroinštalačný materiál > Osvetlenie > LED trubicové žiarivky";"Elektroinštalačný materiál > Osvetlenie > LED trubicové žiarivky";"";"";"";"";"";"";"";"";"";"SOLIGHT LED žiarivka lineárna PRO+ T8 22W 3080lm 5500K 150cm";""
"SOL_TE81XL";"";"Solight meteostanica, XL farebný LCD, teplota, vlhkosť, tlak, RCC, čierna";"074f7f00-92d6-11f1-b54f-bc24110eff41";"";"8592718030643";"";"";"Domáce spotrebiče > Malé spotrebiče > Meteostanice";"Domáce spotrebiče > Malé spotrebiče > Meteostanice";"";"";"";"";"";"";"";"";"";"Solight TE81XL";""
"SOL_DC70";"";"Solight USB-C 20W fast charger";"0766fbd0-92d6-11f1-8b77-bc24110eff41";"";"8592718032050";"";"";"Fotovoltaika a energie > Napájacie zdroje > USB adaptéry";"Fotovoltaika a energie > Napájacie zdroje > USB adaptéry";"";"";"";"";"";"";"";"";"";"Solight DC70";""
"SOL_WO781-G";"";"Solight LED vonkajšie osvetlenie Siena, sivé, 20W, 1500lm, 4000K, IP54, 23cm";"07c195ae-92d6-11f1-b811-bc24110eff41";"";"8592718029494";"";"";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Prisadené osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Prisadené osvetlenie";"";"";"";"";"";"";"";"";"";"SOLIGHT WO781";""
"SOL_AV-K";"";"Solight spätná klapka pre AV01, AV02";"080af85c-92d6-11f1-bb4b-bc24110eff41";"";"8592718027452";"";"";"Domáce spotrebiče > Malé spotrebiče > Vybavenie domácnosti";"Domáce spotrebiče > Malé spotrebiče > Vybavenie domácnosti";"";"";"";"";"";"";"";"";"";"Dalap Plastová spätná klapka so sľudou pre ventilátory průměr 100 mm";""
"SOL_WO8020";"";"Solight LED osvětlení s dálkovým ovladačem Estela Black, 60W, 4500lm, 50cm, změna chromatičnosti, stmívatelné";"082b30d6-92d6-11f1-ab18-bc24110eff41";"";"8592718042448";"";"";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"";"";"";"";"";"";"";"";"";"SOLIGHT WO8020";""
"SOL_RN-B4";"";"Solight batéria Li-Ion 21V 4Ah pre aku náradie Solight";"08b01be8-92d6-11f1-9414-bc24110eff41";"";"8592718030957";"";"";"Náradie a dielňa > Ručné AKU náradie > Príslušenstvo";"Náradie a dielňa > Ručné AKU náradie > Príslušenstvo";"";"";"";"";"";"";"";"";"";"Solight RN-B4 - Li-Ion 4000mAh 21V SL1113";""
"SOL_WN903";"";"Solight náhradný akumulátor typ 18650, 3,7 V, Li-Ion 2800mAh";"08bc305e-92d6-11f1-b97b-bc24110eff41";"";"8592718031510";"";"";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Nabíjacie";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Nabíjacie";"";"";"";"";"";"";"";"";"";"EFEST batéria 18650 3000mAh/35A";""
"SOL_WN22";"";"Solight LED nabíjacie svietidlo, 600lm, Cree XM-L2 T6, zoom, Li-Ion";"08eb573a-92d6-11f1-aa3a-bc24110eff41";"";"8592718020064";"";"";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Nabíjacie";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Nabíjacie";"";"";"";"";"";"";"";"";"";"Solight XM-L2 T6";""
"SOL_WN38";"";"Solight LED nabíjacie cyklo svietidlo, 550lm, Li-Ion";"090deb4c-92d6-11f1-aa0c-bc24110eff41";"";"8592718031206";"";"";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Nabíjacie";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Nabíjacie";"";"";"";"";"";"";"";"";"";"Solight WN38";""
